month_date_yyyymm,cbsa_code,cbsa_title,State,alabama,alaska,arizona,arkansas,california,colorado,connecticut ,deleware,florida,georgia,hawaii,idaho,illinois,indiana,kansas,kentucky,louisiana,maine,maryland,massachusetts,michigan,minnessotta,mississippi,missouri,montana ,nebraska,nevada,new hampshire,new jersey,new mexico,new york,north carolina ,north dakota,ohio ,oklahoma,oregon,pennsylvania,south carolina,south dakota,tennessee,texas,utah ,vermont,virginia,washington,west virgina,wisconsin,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_yy,median_dom_vs_us,median_listing_price,median_listing_price_vs_us
202204,33740,"monroe, la",Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,256,1,34,25.752508,10.70234114,40.80267559,44,-0.397260274,10,271000,0.6376
202204,39820,"redding, ca",California,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,198,-5,-82,39.632107,62.54180602,16.72240803,29,0,-5,479000,1.1271
202204,21060,"elizabethtown-fort knox, ky",Kentucky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,80,-11,-5,63.545151,67.89297659,59.19732441,28,-0.096774194,-6,265900,0.6256
202204,41700,"san antonio-new braunfels, tx",Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27,250,-8,-36,27.926421,37.12374582,18.72909699,35,-0.146341463,1,377130,0.8874
202204,44180,"springfield, mo",Missouri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,99,15,-21,59.364548,75.25083612,43.47826087,26,-0.103448276,-8,319000,0.7506
202204,35660,"niles-benton harbor, mi",Michigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,176,20,13,44.648829,13.37792642,75.91973244,43,-0.196261682,9,395000,0.9294
202204,15940,"canton-massillon, oh",Ohio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,120,75,17,-8,64.715719,45.81939799,83.61204013,33,-0.043478261,-1,169900,0.3998
202204,27500,"janesville-beloit, wi",Wisconsin ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,44,-14,-21,73.244147,52.5083612,93.97993311,31,-0.015873016,-3,289900,0.6821
202204,34940,"naples-immokalee-marco island, fl",Florida,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,184,-76,23,43.478261,52.5083612,34.44816054,31,-0.295454545,-3,875000,2.0588
202204,28420,"kennewick-richland, wa",Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,185,265,-17,-137,23.244147,25.75250836,20.73578595,38,0.013333333,4,525000,1.2353
202204,22420,"flint, mi",Michigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,236,-74,-122,30.936455,30.43478261,31.43812709,37,0,3,224900,0.5292
202204,16580,"champaign-urbana, il",Illinois,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,245,15,34,28.929766,19.39799331,38.46153846,41,-0.305084746,7,165000,0.3882
202204,36220,"odessa, tx",Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,292,294,-1,3,5.518395,10.70234114,0.334448161,44,-0.207207207,10,283155,0.6662
202204,45780,"toledo, oh",Ohio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85,46,21,20,72.408027,79.26421405,65.55183946,24,-0.225806452,-10,160000,0.3765
202204,19740,"denver-aurora-lakewood, co",Colorado,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,117,-12,-15,55.852843,99.66555184,12.04013378,8,-0.384615385,-26,675000,1.5882
202204,43580,"sioux city, ia-ne-sd",Indiana ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,253,116,25,107,56.020067,25.75250836,86.28762542,38,-0.24,4,310000,0.7294
202204,12940,"baton rouge, la",Louisiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,282,4,13,13.879599,13.37792642,14.3812709,43,-0.333333333,9,349999,0.8235
202204,45540,"the villages, fl",Florida,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,113,-50,37,56.688963,25.75250836,87.62541806,38,-0.208333333,4,425000,1
202204,25900,"hilo, hi",Hawaii,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,255,-29,7,25.919732,16.38795987,35.45150502,42,-0.256637168,8,550000,1.2941
202204,14860,"bridgeport-stamford-norwalk, ct",Connecticut,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,108,52,97,57.692308,62.54180602,52.84280936,29,-0.171428571,-5,1050000,2.4706
202204,45940,"trenton, nj",New Jersey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,190,9,-136,42.474916,41.13712375,43.81270903,34,0.172413793,0,363000,0.8541
202204,39140,"prescott, az",Arizona ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,94,6,-25,61.036789,67.89297659,54.18060201,28,-0.211267606,-6,599900,1.4115
202204,49740,"yuma, az",Arizona ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,56,-32,-10,69.899666,86.28762542,53.51170569,21,-0.34375,-13,329000,0.7741
202204,41940,"san jose-sunnyvale-santa clara, ca",California,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,148,-15,22,48.829431,90.96989967,6.688963211,19,-0.321428571,-15,1439000,3.3859
202204,40580,"rocky mount, nc",North Carolina ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,89,2,20,61.87291,52.5083612,71.23745819,31,-0.261904762,-3,229900,0.5409
202204,31140,"louisville/jefferson county, ky-in",Kentucky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,88,24,-17,62.040134,79.26421405,44.81605351,24,-0.142857143,-10,289900,0.6821
202204,20100,"dover, de",Deleware,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,249,-12,-131,28.093645,6.688963211,49.49832776,48,0.156626506,14,401990,0.9459
202204,25060,"gulfport-biloxi-pascagoula, ms",Mississippii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,271,5,-5,19.063545,16.38795987,21.73913043,42,-0.16,8,289999,0.6824
202204,13900,"bismarck, nd",North Dakota ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,287,-155,-50,12.374582,13.37792642,11.37123746,43,0.088607595,9,350000,0.8235
202204,28020,"kalamazoo-portage, mi",Michigan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,181,-51,41,43.812709,25.75250836,61.8729097,38,-0.208333333,4,329900,0.7762
202204,23580,"gainesville, ga",Georgia,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,196,-22,-40,39.799331,47.82608696,31.77257525,32,-0.157894737,-2,494500,1.1635
202204,46520,"urban honolulu, hi",Hawaii,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,298,-8,0,3.511706,6.02006689,1.003344482,49,-0.257575758,15,770000,1.8118
202204,45500,"texarkana, tx-ar",Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,285,185,83,67,43.478261,34.44816054,52.5083612,36,-0.52,2,279900,0.6586
202204,35620,"new york-newark-jersey city, ny-nj-pa",New York,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,293,-4,-10,5.685619,10.70234114,0.668896321,44,-0.092783505,10,715000,1.6824
